sha1,n,splits,cross_split,type,split_a,path_a,class_a,split_b,path_b,class_b,ahash_distance
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000441_cast_ok_0_2996.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000445_cast_ok_0_1132.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000476_cast_ok_0_4904.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000496_cast_ok_0_7094.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000500_cast_ok_0_9631.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000508_cast_ok_0_1903.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000511_cast_ok_0_1514.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000127_cast_def_0_3188.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000143_cast_def_0_2657.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000161_cast_def_0_3929.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000236_cast_def_0_4817.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000257_cast_def_0_9351.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000290_cast_def_0_9914.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000297_cast_def_0_9658.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000320_cast_def_0_2643.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000329_cast_def_0_9558.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000360_cast_def_0_6489.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000394_cast_def_0_8126.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000434_cast_def_0_8797.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000443_cast_def_0_4232.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000451_cast_def_0_3317.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000465_cast_def_0_9065.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000534_cast_def_0_8774.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000557_cast_def_0_6963.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000573_cast_def_0_7583.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000592_cast_def_0_6622.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000610_cast_def_0_4499.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000613_cast_def_0_6410.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000669_cast_def_0_6484.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000715_cast_def_0_2793.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/defective/000736_cast_def_0_3882.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000021_cast_ok_0_5696.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000056_cast_ok_0_9496.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000144_cast_ok_0_3616.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000186_cast_ok_0_8712.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000291_cast_ok_0_2614.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000334_cast_ok_0_1210.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000348_cast_ok_0_213.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000391_cast_ok_0_2214.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/ok/000466_cast_ok_0_9098.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/defective/000014_cast_def_0_7870.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/defective/000082_cast_def_0_8392.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/defective/000172_cast_def_0_2519.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/defective/000429_cast_def_0_9933.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/defective/000508_cast_def_0_7761.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000018_cast_ok_0_4972.jpeg,ok,val,data/processed/val/defective/000622_cast_def_0_6189.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/ok/000028_cast_ok_0_7529.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/ok/000131_cast_ok_0_7107.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/ok/000326_cast_ok_0_1742.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/ok/000385_cast_ok_0_5512.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/ok/000447_cast_ok_0_555.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/ok/000525_cast_ok_0_614.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/defective/000624_cast_def_0_451.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/defective/000664_cast_def_0_3201.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000019_cast_ok_0_2269.jpeg,ok,val,data/processed/val/defective/000741_cast_def_0_327.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000005_cast_ok_0_4779.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000093_cast_ok_0_127.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000099_cast_ok_0_7174.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000113_cast_ok_0_4642.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000197_cast_ok_0_6303.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000251_cast_ok_0_9490.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000296_cast_ok_0_7950.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000306_cast_ok_0_1659.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000316_cast_ok_0_9843.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000366_cast_ok_0_3895.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000438_cast_ok_0_709.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000443_cast_ok_0_1736.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000499_cast_ok_0_7420.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000501_cast_ok_0_4566.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000502_cast_ok_0_1558.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000524_cast_ok_0_6139.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/ok/000552_cast_ok_0_4178.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000105_cast_def_0_9811.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000108_cast_def_0_8807.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000142_cast_def_0_1825.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000151_cast_def_0_8521.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000184_cast_def_0_4921.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000576_cast_def_0_95.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000577_cast_def_0_9043.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000583_cast_def_0_8599.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000666_cast_def_0_7303.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000020_cast_ok_0_2132.jpeg,ok,val,data/processed/val/defective/000682_cast_def_0_5443.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000021_cast_ok_0_6764.jpeg,ok,val,data/processed/val/ok/000027_cast_ok_0_4160.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000021_cast_ok_0_6764.jpeg,ok,val,data/processed/val/ok/000193_cast_ok_0_3227.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000021_cast_ok_0_6764.jpeg,ok,val,data/processed/val/ok/000318_cast_ok_0_3960.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000021_cast_ok_0_6764.jpeg,ok,val,data/processed/val/ok/000331_cast_ok_0_3469.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000021_cast_ok_0_6764.jpeg,ok,val,data/processed/val/ok/000395_cast_ok_0_5201.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000005_cast_ok_0_4779.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000018_cast_ok_0_7051.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000099_cast_ok_0_7174.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000129_cast_ok_0_9941.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000189_cast_ok_0_3600.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000197_cast_ok_0_6303.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000228_cast_ok_0_6492.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000244_cast_ok_0_6291.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000251_cast_ok_0_9490.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000269_cast_ok_0_607.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000298_cast_ok_0_5413.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000306_cast_ok_0_1659.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000312_cast_ok_0_9895.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000316_cast_ok_0_9843.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000366_cast_ok_0_3895.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000398_cast_ok_0_2164.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000438_cast_ok_0_709.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000501_cast_ok_0_4566.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000502_cast_ok_0_1558.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000510_cast_ok_0_1841.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/ok/000552_cast_ok_0_4178.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000027_cast_def_0_5930.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000105_cast_def_0_9811.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000106_cast_def_0_6254.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000108_cast_def_0_8807.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000142_cast_def_0_1825.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000151_cast_def_0_8521.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000184_cast_def_0_4921.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000190_cast_def_0_5225.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000384_cast_def_0_6548.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000576_cast_def_0_95.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000577_cast_def_0_9043.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000583_cast_def_0_8599.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000666_cast_def_0_7303.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000022_cast_ok_0_5894.jpeg,ok,val,data/processed/val/defective/000682_cast_def_0_5443.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000023_cast_ok_0_4368.jpeg,ok,val,data/processed/val/ok/000001_cast_ok_0_5622.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000023_cast_ok_0_4368.jpeg,ok,val,data/processed/val/ok/000052_cast_ok_0_9692.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000023_cast_ok_0_4368.jpeg,ok,val,data/processed/val/ok/000195_cast_ok_0_2100.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000023_cast_ok_0_4368.jpeg,ok,val,data/processed/val/defective/000716_cast_def_0_8257.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000012_cast_ok_0_175.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000026_cast_ok_0_6550.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000039_cast_ok_0_3764.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000058_cast_ok_0_5612.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000069_cast_ok_0_3686.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000087_cast_ok_0_1680.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000108_cast_ok_0_7385.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000132_cast_ok_0_4624.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000134_cast_ok_0_5770.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000172_cast_ok_0_9165.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000223_cast_ok_0_608.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000279_cast_ok_0_8964.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000325_cast_ok_0_8201.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000389_cast_ok_0_8857.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000434_cast_ok_0_3691.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000444_cast_ok_0_9835.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000460_cast_ok_0_5293.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000475_cast_ok_0_2195.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000477_cast_ok_0_5750.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000485_cast_ok_0_1491.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000491_cast_ok_0_5914.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000528_cast_ok_0_6257.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/ok/000559_cast_ok_0_6353.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000038_cast_def_0_9466.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000066_cast_def_0_5221.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000074_cast_def_0_4321.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000158_cast_def_0_3487.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000171_cast_def_0_5904.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000204_cast_def_0_7561.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000241_cast_def_0_6091.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000254_cast_def_0_6435.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000258_cast_def_0_9970.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000274_cast_def_0_6960.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000312_cast_def_0_912.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000318_cast_def_0_5069.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000330_cast_def_0_970.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000364_cast_def_0_4436.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000418_cast_def_0_6895.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000024_cast_ok_0_8044.jpeg,ok,val,data/processed/val/defective/000640_cast_def_0_4187.jpeg,defective,4.0
